brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
74821.0,for_sale,225000.0,,,25.95,1965892.0,West Stockbridge,Massachusetts,01266,,
81218.0,for_sale,289000.0,,,6.52,1260120.0,Stockbridge,Massachusetts,01262,,
10368.0,for_sale,375000.0,,,75.0,1878357.0,Austerlitz,New York,12017,,
9072.0,for_sale,399000.0,,,133.74,1983351.0,Canaan,New York,12029,,
24097.0,for_sale,350000.0,,,19.68,1113420.0,Hillsdale,New York,12529,,2008-06-05
32014.0,for_sale,399000.0,,,16.37,1106204.0,West Stockbridge,Massachusetts,01266,,
9072.0,for_sale,150000.0,,,40.1,1882334.0,Austerlitz,New York,12017,,
107912.0,for_sale,498000.0,3,2,0.43,1566868.0,West Stockbridge,Massachusetts,01266,1255.0,2009-08-18
9071.0,for_sale,150000.0,,,14.87,1882334.0,Austerlitz,New York,12017,,
56479.0,for_sale,695000.0,3,2,5.04,985903.0,Stockbridge,Massachusetts,01262,2412.0,
32014.0,for_sale,15750000.0,9,13,474.0,1418029.0,Salisbury,Connecticut,06068,,1996-12-30
41535.0,for_sale,569000.0,3,2,8.26,1637628.0,West Stockbridge,Massachusetts,01266,1984.0,1994-01-03
63451.0,for_sale,80000.0,,,0.51,870391.0,West Stockbridge,Massachusetts,01266,,
10858.0,for_sale,1195000.0,4,4,10.1,1669063.0,Stockbridge,Massachusetts,01262,4282.0,1998-04-23
10277.0,for_sale,3500000.0,4,4,93.0,14229.0,Richmond,Massachusetts,01254,5000.0,
10197.0,for_sale,425000.0,3,1,9035.0,1448927.0,Mount Washington,Massachusetts,01258,1200.0,
38575.0,for_sale,279000.0,6,4,0.77,828014.0,Canaan,New York,12029,5082.0,
41535.0,for_sale,469000.0,3,2,11.7,1152354.0,Alford,Massachusetts,01266,1543.0,2003-07-09
32014.0,for_sale,11890000.0,11,6,85.0,1413473.0,Salisbury,Connecticut,06068,5850.0,1998-06-29
16818.0,for_sale,245000.0,3,2,0.49,170597.0,Austerlitz,New York,12958,1302.0,
94681.0,for_sale,3495000.0,7,4,36.9,1104021.0,Mount Washington,Massachusetts,01258,3908.0,2010-10-29
9072.0,for_sale,150000.0,,,14.87,1882334.0,Austerlitz,New York,12017,,
38575.0,for_sale,279000.0,6,5,0.7,828014.0,Canaan,New York,12029,5082.0,
9071.0,for_sale,190000.0,,,18.98,1882334.0,Austerlitz,New York,12017,,
9072.0,for_sale,190000.0,,,18.98,1882334.0,Austerlitz,New York,12017,,
9072.0,for_sale,190000.0,,,14.87,1882334.0,Austerlitz,New York,12017,,
107912.0,for_sale,925000.0,4,4,1.3,1671715.0,Salisbury,Connecticut,06068,2178.0,2014-10-24
22550.0,for_sale,299900.0,4,2,11.22,458246.0,Canaan,New York,12029,1931.0,2022-02-17
69831.0,for_sale,144900.0,2,2,,1567879.0,North Canaan,Connecticut,06018,890.0,2008-07-14
38575.0,for_sale,2990000.0,4,3,9.75,1653324.0,Mount Washington,Massachusetts,01258,4600.0,1998-03-02
10277.0,for_sale,1175000.0,3,3,4.33,863414.0,Alford,Massachusetts,01266,1956.0,2005-08-29
9071.0,for_sale,190000.0,1,1,0.5,331255.0,Copake,New York,12529,418.0,
56478.0,for_sale,89000.0,,,8.09,1885668.0,Stockbridge,Massachusetts,01262,,
80935.0,for_sale,215000.0,3,1,0.58,308136.0,North Canaan,Connecticut,06018,1144.0,
80935.0,for_sale,430000.0,4,2,17.5,1637952.0,North Canaan,Connecticut,06018,3708.0,
10198.0,for_sale,99900.0,,,5.0,1899233.0,Pittsfield,Massachusetts,01201,,
10198.0,for_sale,119900.0,,,6.0,1899226.0,Pittsfield,Massachusetts,01201,,
23402.0,for_sale,245000.0,3,2,0.49,170592.0,Austerlitz,New York,12017,1302.0,
101697.0,for_sale,329000.0,4,2,6.9,1141857.0,Hillsdale,New York,12529,1900.0,2003-10-20
10198.0,for_sale,69900.0,,,3.0,1899227.0,Pittsfield,Massachusetts,01201,,
24097.0,for_sale,790000.0,3,2,4.25,1731932.0,Copake,New York,12517,1512.0,1999-02-04
69377.0,for_sale,389900.0,3,2,0.41,1739134.0,Pittsfield,Massachusetts,01201,1584.0,
41535.0,for_sale,685000.0,4,3,2.27,478694.0,Alford,Massachusetts,01266,3038.0,
94681.0,for_sale,1295000.0,4,4,20.94,1264909.0,Richmond,Massachusetts,01254,4073.0,
69377.0,for_sale,35900.0,,,0.17,1945225.0,Pittsfield,Massachusetts,01201,,
21935.0,for_sale,625000.0,2,2,1.5,148013.0,Austerlitz,New York,12017,1834.0,
88137.0,for_sale,3500000.0,4,4,217.0,848914.0,Austerlitz,New York,12017,4000.0,2016-12-13
32014.0,for_sale,2245000.0,5,5,9.24,800998.0,Salisbury,Connecticut,06068,3700.0,
70767.0,for_sale,2150000.0,,,367.0,77169.0,Canaan,New York,12029,,
9071.0,for_sale,49000.0,,,5.0,1963639.0,Canaan,New York,12029,,
107912.0,for_sale,4450000.0,4,5,15.6,483053.0,Stockbridge,Massachusetts,01262,6000.0,
10858.0,for_sale,1500000.0,2,2,18.7,921722.0,Alford,Massachusetts,01266,1968.0,2002-09-27
107912.0,for_sale,1525000.0,4,4,,1192645.0,Richmond,Massachusetts,01254,1778.0,
24098.0,for_sale,729000.0,3,3,2.96,1092759.0,Sheffield,Massachusetts,01257,2585.0,
24605.0,for_sale,4800000.0,,,228.1,201805.0,Austerlitz,New York,12017,,2015-01-14
37676.0,for_sale,289000.0,3,3,2.34,1010197.0,Canaan,New York,12029,2000.0,
80935.0,for_sale,288500.0,3,3,0.23,501095.0,North Canaan,Connecticut,06018,1510.0,2021-10-12
10368.0,for_sale,339000.0,4,5,0.51,1310371.0,New Lebanon,New York,12125,3133.0,2019-09-11
10277.0,for_sale,95000.0,,,2.79,198376.0,Pittsfield,Massachusetts,01201,,
86588.0,for_sale,349900.0,3,1,0.5,522126.0,Stockbridge,Massachusetts,01262,1040.0,
10858.0,for_sale,2500000.0,,,1.34,99547.0,Stockbridge,Massachusetts,01262,500.0,
107912.0,for_sale,950000.0,3,3,2.23,1759831.0,Stockbridge,Massachusetts,01262,2456.0,1996-11-01
21935.0,for_sale,149000.0,,,2.12,386670.0,Stockbridge,Massachusetts,01262,,
32014.0,for_sale,11890000.0,11,6,85.0,647168.0,Sheffield,Massachusetts,01257,5850.0,
32014.0,for_sale,357000.0,3,2,1.5,1116092.0,Sheffield,Massachusetts,01257,1106.0,
74821.0,for_sale,459000.0,5,2,0.29,1470317.0,Pittsfield,Massachusetts,01201,2170.0,1992-11-16
52568.0,for_sale,318464.0,,,24.7,653206.0,Hillsdale,New York,12529,,
32014.0,for_sale,695000.0,,,11.81,1119429.0,Salisbury,Connecticut,06068,,
24097.0,for_sale,75000.0,,,1.0,1926545.0,Copake Falls,New York,12517,,
38575.0,for_sale,449000.0,4,3,5.15,388561.0,Stockbridge,Massachusetts,01262,2600.0,1998-12-11
104484.0,for_sale,100000.0,,,7.9,1969105.0,Canaan,New York,12029,,
58424.0,for_sale,625000.0,4,2,5.2,1300161.0,Copake Falls,New York,12517,2029.0,2019-10-23
55469.0,for_sale,750000.0,,,5.33,1760289.0,Stockbridge,Massachusetts,01262,,
38575.0,for_sale,369900.0,3,2,0.65,1724811.0,Canaan,New York,12029,1600.0,2020-05-07
52568.0,for_sale,203713.0,,,15.8,91299.0,Hillsdale,New York,12529,,
94681.0,for_sale,529900.0,2,1,0.88,871679.0,Richmond,Massachusetts,01254,936.0,
24097.0,for_sale,1575000.0,4,5,18.5,1708546.0,Hillsdale,New York,12529,3024.0,1996-12-24
45503.0,for_sale,595000.0,9,6,1.2,100060.0,Copake,New York,12517,5512.0,
52568.0,for_sale,429474.0,,,33.31,1313232.0,Hillsdale,New York,12529,,
52568.0,for_sale,450000.0,,,22.0,601692.0,Hillsdale,New York,12529,,
52568.0,for_sale,1500000.0,,,116.34,695893.0,Hillsdale,New York,12529,,
14081.0,for_sale,598500.0,3,3,4.0,152246.0,Copake,New York,12516,2240.0,
99007.0,for_sale,589900.0,4,2,2.6,1407175.0,Richmond,Massachusetts,01254,5223.0,
32014.0,for_sale,2695000.0,5,4,5.37,1511090.0,Salisbury,Connecticut,06068,5061.0,
10368.0,for_sale,105000.0,4,2,22.52,1584616.0,Nassau,New York,12123,1795.0,
10368.0,for_sale,65000.0,,,6.98,1888023.0,Hoosick,New York,12090,,
32016.0,for_sale,159000.0,3,1,0.38,1468522.0,Millerton,New York,12546,1656.0,2009-08-03
10368.0,for_sale,50000.0,,,11.0,1866466.0,New Lebanon,New York,12125,,
108002.0,for_sale,995000.0,4,4,0.5,1564646.0,Litchfield,Connecticut,06759,4021.0,2012-12-21
77395.0,for_sale,120000.0,2,2,17.5,1760903.0,Pittstown,New York,12094,1431.0,
95102.0,for_sale,59900.0,,,9.0,991110.0,Winchester,Connecticut,06098,,
45329.0,for_sale,34000.0,,,2.1,1256083.0,Hoosick,New York,12090,,
45690.0,for_sale,254900.0,2,1,0.29,1745926.0,Berlin,New York,12153,1163.0,
54746.0,for_sale,399000.0,,,37.6,1653002.0,Morris,Connecticut,06763,,
107911.0,for_sale,225000.0,,,24.71,922469.0,Goshen,Connecticut,06756,,
107912.0,for_sale,105000.0,,,5.56,1137306.0,Goshen,Connecticut,06756,,
54746.0,for_sale,135000.0,,,20.02,1547630.0,Goshen,Connecticut,06756,,
107911.0,for_sale,189000.0,,,10.63,822437.0,Goshen,Connecticut,06756,,
22550.0,for_sale,39000.0,,,1.08,1917871.0,Sand Lake,New York,12018,,
107911.0,for_sale,180000.0,,,10.0,764918.0,Goshen,Connecticut,06756,,
107911.0,for_sale,249000.0,,,6.0,893865.0,Goshen,Connecticut,06756,,
107911.0,for_sale,145000.0,,,6.0,438197.0,Goshen,Connecticut,06756,,
107911.0,for_sale,199000.0,,,10.0,1105828.0,Goshen,Connecticut,06756,,
9071.0,for_sale,57000.0,,,1.27,1863354.0,Millerton,New York,12546,,
107912.0,for_sale,104900.0,,,2.28,269629.0,Goshen,Connecticut,06756,,2014-07-15
10858.0,for_sale,375000.0,,,23.0,1839847.0,Chatham,New York,12037,,
73905.0,for_sale,1895000.0,,,89.9,1882723.0,Claverack,New York,12513,,
107913.0,for_sale,140000.0,,,73.6,1862119.0,Copake,New York,12517,,
107912.0,for_sale,895000.0,,,19.48,93878.0,Washington,Connecticut,06794,,
7669.0,for_sale,190000.0,,,14.45,602983.0,Cornwall,Connecticut,06796,,
9072.0,for_sale,67000.0,,,5.34,113847.0,New Lebanon,New York,12024,,
68030.0,for_sale,29500.0,,,5.84,1946043.0,Petersburgh,New York,12138,,
105551.0,for_sale,490000.0,4,4,0.7,1089525.0,Watertown,Connecticut,06795,3423.0,
68030.0,for_sale,29500.0,,,5.04,1854512.0,Hoosick,New York,12028,,
89856.0,for_sale,68000.0,,,7.84,330599.0,Stephentown,New York,12168,,
89856.0,for_sale,39000.0,,,2.32,197802.0,Stephentown,New York,12168,,
23402.0,for_sale,89000.0,,,0.4,268048.0,Copake,New York,12516,,
89856.0,for_sale,89000.0,,,6.8,1937439.0,New Lebanon,New York,12212,,
26849.0,for_sale,120000.0,,,22.74,1869625.0,Claverack,New York,12513,,
89856.0,for_sale,44999.0,,,3.02,15124.0,Stephentown,New York,12168,,
67942.0,for_sale,160000.0,,,25.0,,Nassau,New York,12018,,
89856.0,for_sale,75000.0,,,5.45,1937439.0,New Lebanon,New York,12212,,
100769.0,for_sale,475000.0,,,47.17,1732607.0,Goshen,Connecticut,06756,,2016-12-28
48974.0,for_sale,129000.0,,,3.3,1861185.0,Caroga,New York,13452,,
39686.0,for_sale,525000.0,,,,1916812.0,Craryville,New York,12521,,
107912.0,for_sale,325000.0,,,8.9,1260381.0,Goshen,Connecticut,06756,,
94681.0,for_sale,499000.0,,,88.0,1917593.0,Canaan,New York,12029,,
73905.0,for_sale,450000.0,,,32.0,1785402.0,Ancram,New York,12503,,
104484.0,for_sale,700000.0,,,29.16,1880836.0,Nassau,New York,12169,,
61970.0,for_sale,19995.0,,,1.27,1877490.0,Hoosick Falls,New York,12090,,
22550.0,for_sale,53000.0,,,5.42,1983189.0,East Nassau,New York,12062,,
52568.0,for_sale,339900.0,8,6,1.35,1090432.0,Stephentown,New York,12168,2722.0,
61970.0,for_sale,69900.0,,,2.66,1449845.0,Hoosick,New York,12090,,2008-12-22
54746.0,for_sale,1499000.0,4,3,33.0,1437205.0,Woodbury,Connecticut,06798,2416.0,
9071.0,for_sale,250000.0,,,127.49,1888911.0,New Lebanon,New York,12062,,
32014.0,for_sale,2295000.0,5,6,8.48,1556587.0,Sharon,Connecticut,06069,6000.0,2007-06-28
22550.0,for_sale,45000.0,,,1.0,1966231.0,Poestenkill,New York,12140,,
10368.0,for_sale,45000.0,,,1.95,1866476.0,Canaan,New York,12029,,
10368.0,for_sale,45000.0,,,1.95,1866447.0,Canaan,New York,12029,,
104484.0,for_sale,129000.0,,,24.62,555790.0,Nassau,New York,12018,,
32014.0,for_sale,3995000.0,6,5,74.32,197270.0,Goshen,Connecticut,06756,6719.0,
89856.0,for_sale,139000.0,,,31.5,1937439.0,New Lebanon,New York,12212,,
23402.0,for_sale,849000.0,,,160.0,1548001.0,Hillsdale,New York,12529,,
84786.0,for_sale,80000.0,,,6.0,242647.0,Morris,Connecticut,06763,,
21936.0,for_sale,149900.0,,,1.4,646003.0,Torrington,Connecticut,06790,,
54745.0,for_sale,500000.0,,,32.1,1844565.0,Claverack,New York,12513,,
22550.0,for_sale,1300000.0,4,4,37.0,1060423.0,East Nassau,New York,12062,4000.0,
37484.0,for_sale,99900.0,,,2.65,1446379.0,Canaan,Connecticut,06031,,
61576.0,for_sale,79900.0,,,8.66,1852217.0,Hoosick,New York,12090,,
22550.0,for_sale,95000.0,,,68.0,1935280.0,Berlin,New York,12022,,
27628.0,for_sale,910000.0,3,3,288.92,1484038.0,White Creek,New York,12057,7834.0,
51918.0,for_sale,49900.0,,,6.5,1942345.0,Pownal,Vermont,05261,,
38575.0,for_sale,49900.0,2,1,0.13,179494.0,Schodack Landing,New York,12123,1200.0,1993-06-01
9072.0,for_sale,22000.0,,,1.0,1953566.0,Canaan,New York,12029,,
9071.0,for_sale,19000.0,,,1.0,1866447.0,Canaan,New York,12029,,
62113.0,for_sale,89900.0,,,16.0,1941591.0,Pittstown,New York,12094,,
62113.0,for_sale,59900.0,,,5.0,1941592.0,Pittstown,New York,12094,,
9071.0,for_sale,42000.0,,,3.79,1956848.0,Copake,New York,12516,,
41676.0,for_sale,75000.0,,,4.23,1243597.0,Stephentown,New York,12168,,
107912.0,for_sale,325000.0,,,8.51,1260380.0,Goshen,Connecticut,06756,,
9072.0,for_sale,250000.0,,,127.49,1888911.0,New Lebanon,New York,12125,,
9072.0,for_sale,115000.0,,,8.4,1540106.0,Chatham,New York,12037,,
41606.0,for_sale,406000.0,,,127.0,988909.0,Nassau,New York,12123,,
11205.0,for_sale,89000.0,,,1.84,917913.0,Thomaston,Connecticut,06787,,
8577.0,for_sale,850000.0,,,18.46,1931015.0,Williamstown,Massachusetts,01267,,
7797.0,for_sale,250000.0,,,9.4,198600.0,Copake,New York,12516,,
94682.0,for_sale,499000.0,,,88.0,1917593.0,Canaan,New York,12029,,
89856.0,for_sale,151999.0,,,13.19,330599.0,Stephentown,New York,12168,,
94682.0,for_sale,895000.0,,,43.46,1953618.0,Copake,New York,12516,,
54745.0,for_sale,2100000.0,,,102.0,1844588.0,Claverack,New York,12513,,
73905.0,for_sale,1300000.0,,,127.0,1790619.0,Ancram,New York,12503,,
7797.0,for_sale,79000.0,,,9.06,1844479.0,Chatham,New York,12184,,
10368.0,for_sale,59900.0,,,9.02,1860017.0,Petersburgh,New York,12138,,
9072.0,for_sale,52000.0,,,5.9,1866466.0,New Lebanon,New York,12125,,
9071.0,for_sale,52000.0,,,5.9,1994341.0,New Lebanon,New York,12125,,
61576.0,for_sale,150000.0,,,12.5,1934839.0,Pownal,Vermont,05261,,
10368.0,for_sale,19900.0,,,2.09,1872806.0,Berlin,New York,99999,,
60629.0,for_sale,180000.0,,,35.0,1052374.0,Chatham,New York,12136,,
22550.0,for_sale,295000.0,10,5,1.0,1110720.0,Schodack Landing,New York,12123,5100.0,
89855.0,for_sale,151999.0,,,13.2,330600.0,Stephentown,New York,12168,,
7797.0,for_sale,109000.0,,,0.36,1907076.0,Copake,New York,12516,,
38575.0,for_sale,698000.0,3,2,5.03,1138823.0,Ghent,New York,12075,1735.0,
29847.0,for_sale,3000000.0,4,3,96.63,653104.0,Goshen,Connecticut,06756,2900.0,2012-01-17
22550.0,for_sale,277000.0,4,3,0.33,117964.0,Chatham Village,New York,12037,2250.0,2022-01-13
99005.0,for_sale,399000.0,,,43.8,1660320.0,Craryville,New York,12521,,
43498.0,for_sale,850000.0,,,14.33,306992.0,Goshen,Connecticut,06756,,
70767.0,for_sale,595000.0,,,51.52,1909631.0,Ghent,New York,12075,,
61576.0,for_sale,28000.0,,,0.74,731454.0,Bennington,Vermont,05257,,2019-12-19
80245.0,for_sale,750000.0,,,16.41,1954131.0,Salisbury,Connecticut,06068,,
107912.0,for_sale,795000.0,,,29.61,792702.0,Sharon,Connecticut,06069,,
32014.0,for_sale,1000000.0,,,25.8,200582.0,Sharon,Connecticut,06069,,
51918.0,for_sale,180000.0,3,1,8.4,729950.0,Pownal,Vermont,05261,2010.0,
10368.0,for_sale,199000.0,5,2,1.5,1669113.0,New Lebanon,New York,12125,2360.0,2002-06-17
17998.0,for_sale,43000.0,,,8.37,1912801.0,Pittstown,New York,12094,,
32014.0,for_sale,485000.0,3,2,1.1,1739152.0,Sharon,Connecticut,06069,2186.0,2000-06-28
22550.0,for_sale,29999.0,,,3.63,1920646.0,Stephentown,New York,12168,,
78096.0,for_sale,39900.0,,,4.12,1990841.0,New Lebanon,New York,12125,,
43677.0,for_sale,25000.0,,,1.54,1926922.0,White Creek,New York,12816,,
89856.0,for_sale,49000.0,,,5.83,114172.0,Stephentown,New York,12168,,
10368.0,for_sale,399900.0,,,119.6,1909689.0,Petersburgh,New York,12138,,
78096.0,for_sale,129900.0,,,40.0,1990843.0,New Lebanon,New York,12125,,
45690.0,for_sale,25000.0,,,0.22,822665.0,Hoosick,New York,12090,,
45690.0,for_sale,25000.0,,,0.22,871580.0,Hoosick,New York,12090,,
45690.0,for_sale,25000.0,,,0.22,920290.0,Hoosick,New York,12090,,
104467.0,for_sale,34900.0,,,2.0,1286454.0,Nassau,New York,12018,,
39686.0,for_sale,500000.0,,,32.0,1844565.0,Craryville,New York,12513,,
107912.0,for_sale,109000.0,,,2.42,198176.0,Goshen,Connecticut,06756,,
89856.0,for_sale,115000.0,,,15.99,386547.0,Stephentown,New York,12168,,
75667.0,for_sale,80000.0,,,1.5,1953604.0,Chatham,New York,12037,,
84271.0,for_sale,85000.0,,,12.0,1887183.0,Claverack,New York,12513,,
10368.0,for_sale,159900.0,3,2,0.23,822689.0,Hoosick,New York,12090,2400.0,2009-06-16
10368.0,for_sale,144900.0,2,1,1.1,102297.0,White Creek,New York,12057,2780.0,
10858.0,for_sale,7950000.0,7,6,134.39,531846.0,Craryville,New York,12521,4035.0,
10368.0,for_sale,85000.0,,,18.6,1416948.0,Nassau,New York,12123,,
52568.0,for_sale,94900.0,,,17.77,1996258.0,Stephentown,New York,12168,,
41051.0,for_sale,59000.0,,,6.0,1953449.0,Millerton,New York,12546,,
68030.0,for_sale,169900.0,,,74.65,1943992.0,Grafton,New York,12138,,
91398.0,for_sale,2600000.0,4,6,182.78,912255.0,Bethlehem,Connecticut,06751,7215.0,
78380.0,for_sale,129900.0,,,40.0,1990840.0,New Lebanon,New York,12125,,
78380.0,for_sale,39900.0,,,4.12,1990840.0,New Lebanon,New York,12125,,
10368.0,for_sale,215000.0,4,3,1.0,1577704.0,New Lebanon,New York,12125,2148.0,
107912.0,for_sale,699000.0,15,14,2.37,956025.0,Litchfield,Connecticut,06759,8216.0,
41534.0,for_sale,1999500.0,5,5,45.8,473360.0,Chatham,New York,12060,6518.0,1999-05-06
73905.0,for_sale,495000.0,4,2,37.5,1748098.0,Ancram,New York,12503,1767.0,
54746.0,for_sale,975000.0,3,4,20.0,198741.0,Litchfield,Connecticut,06759,2988.0,2018-06-27
107912.0,for_sale,199000.0,,,25.0,1815674.0,Morris,Connecticut,06763,,
73905.0,for_sale,495000.0,5,2,45.0,1750489.0,Ancram,New York,12503,2263.0,
81604.0,for_sale,145000.0,,,16.65,1838668.0,Chatham,New York,12136,,
60629.0,for_sale,135000.0,,,8.0,1499473.0,Chatham,New York,12136,,
107912.0,for_sale,325000.0,,,25.4,1170251.0,Warren,Connecticut,06754,,
75667.0,for_sale,450000.0,,6,0.5,145453.0,East Chatham,New York,12060,7022.0,
39686.0,for_sale,2100000.0,,,102.0,1844565.0,Claverack,New York,12513,,
22552.0,for_sale,49000.0,3,1,0.39,1757679.0,Hoosick Falls,New York,12090,1161.0,
107975.0,for_sale,244900.0,2,1,0.6,1098512.0,Litchfield,Connecticut,06759,1064.0,2007-03-20
45690.0,for_sale,125000.0,,,15.0,1985480.0,Schodack Landing,New York,12123,,
15018.0,for_sale,60000.0,,,18.0,521967.0,Stephentown,New York,12168,,
15018.0,for_sale,60000.0,,,18.0,1905660.0,Stephentown,New York,12168,,
10368.0,for_sale,44000.0,,,5.6,419958.0,Petersburgh,New York,12138,,
10368.0,for_sale,270000.0,2,2,6.69,1832075.0,Stephentown,New York,12169,1000.0,2000-06-23
61576.0,for_sale,49900.0,,,1.82,1670125.0,Hoosick,New York,12090,,2005-11-07
75667.0,for_sale,299000.0,3,2,1.1,516432.0,Ghent,New York,12075,1748.0,
10368.0,for_sale,74900.0,,,6.62,1815391.0,Grafton,New York,12082,,
101219.0,for_sale,479900.0,4,3,0.99,199324.0,Thomaston,Connecticut,06787,3063.0,
80245.0,for_sale,895000.0,3,5,7.23,312167.0,Salisbury,Connecticut,06039,3354.0,
32014.0,for_sale,150000.0,,,2.41,14745.0,Sharon,Connecticut,06069,,2010-03-05
5336.0,for_sale,640000.0,5,4,7.08,1047643.0,Kinderhook,New York,12184,1968.0,1993-07-14
104484.0,for_sale,899000.0,3,2,1.9,315940.0,Sand Lake,New York,12018,5254.0,
104484.0,for_sale,899000.0,11,6,1.9,315940.0,Sand Lake,New York,12018,5254.0,
52568.0,for_sale,799000.0,4,2,100.0,1499660.0,Nassau,New York,12123,2976.0,
10368.0,for_sale,325000.0,,,159.13,211898.0,Petersburgh,New York,12138,,
107978.0,for_sale,115000.0,,,2.34,1285913.0,Washington,Connecticut,06777,,
75667.0,for_sale,450000.0,2,1,0.38,225676.0,East Chatham,New York,12060,1200.0,
22552.0,for_sale,1300000.0,5,4,37.0,1085457.0,East Nassau,New York,12062,4000.0,
34904.0,for_sale,899000.0,4,4,5.86,1161283.0,Goshen,Connecticut,06756,3646.0,
94424.0,for_sale,95000.0,,,2.03,522752.0,Schodack Landing,New York,12063,,2015-10-27
46657.0,for_sale,650095.0,3,3,,1194149.0,Litchfield,Connecticut,06759,2466.0,
46657.0,for_sale,695500.0,3,3,,1218722.0,Litchfield,Connecticut,06759,2466.0,
9071.0,for_sale,275000.0,,,127.49,1888911.0,New Lebanon,New York,12062,,
65658.0,for_sale,700000.0,,,110.6,1985532.0,Pownal,Vermont,05261,,
22006.0,for_sale,1150000.0,,,113.0,1034539.0,Schodack Landing,New York,12123,,
16914.0,for_sale,530000.0,,,48.24,1998750.0,Ancramdale,New York,12503,,
104032.0,for_sale,55000.0,,,7.0,1872486.0,Austerlitz,New York,12017,,
107912.0,for_sale,570000.0,3,3,3.13,491211.0,Washington,Connecticut,06777,2786.0,
84271.0,for_sale,79900.0,,,5.59,1292356.0,Claverack,New York,12513,,2006-06-01
45690.0,for_sale,218500.0,,,115.0,1880836.0,Grafton,New York,12138,,
37185.0,for_sale,63000.0,,,5.66,1952179.0,Stephentown,New York,12168,,
41606.0,for_sale,325000.0,5,2,10.0,988922.0,Nassau,New York,12123,2673.0,
54746.0,for_sale,380000.0,2,2,1.98,1759565.0,Harwinton,Connecticut,06791,1278.0,
105551.0,for_sale,579900.0,4,3,1.6,107193.0,Watertown,Connecticut,06795,3763.0,2018-06-29
29847.0,for_sale,679000.0,3,3,3.03,385326.0,Cornwall,Connecticut,06796,3088.0,2011-02-23
32014.0,for_sale,550000.0,,2,0.58,1042611.0,Salisbury,Connecticut,06068,4770.0,2003-11-07
29176.0,for_sale,225000.0,,,5.31,697371.0,Woodbury,Connecticut,06798,,
37676.0,for_sale,325000.0,,,22.46,1953604.0,Chatham,New York,12184,,
34904.0,for_sale,849900.0,4,4,10.9,972543.0,Litchfield,Connecticut,06750,2900.0,
16829.0,for_sale,4290000.0,4,4,46.97,1815791.0,Washington,Connecticut,06794,3516.0,
24605.0,for_sale,1995000.0,,,98.3,606517.0,Ghent,New York,12075,,
104467.0,for_sale,54900.0,,,9.08,1253609.0,Nassau,New York,12018,,
10368.0,for_sale,89900.0,,,25.1,501462.0,Grafton,New York,12138,,2018-03-05
52569.0,for_sale,169000.0,3,1,0.14,1079249.0,Valatie,New York,12184,2313.0,2005-11-22
23684.0,for_sale,39900.0,,,5.5,953290.0,Grafton,New York,12180,,2021-07-09
82304.0,for_sale,79900.0,,,1.71,654231.0,Pittstown,New York,12090,1720.0,
22611.0,for_sale,199900.0,3,2,1.29,522521.0,Watertown,Connecticut,06795,1306.0,2006-02-24
107975.0,for_sale,329900.0,2,1,1.6,1034449.0,Litchfield,Connecticut,06759,872.0,2004-11-22
32014.0,for_sale,14995000.0,10,15,450.95,1143002.0,Cornwall,Connecticut,06753,18000.0,
54255.0,for_sale,265000.0,3,2,0.53,458985.0,New Lebanon,New York,12125,2250.0,2002-05-08
104484.0,for_sale,30000.0,,,2.04,1952179.0,Stephentown,New York,12168,,
61576.0,for_sale,209000.0,,4,0.42,903659.0,Pownal,Vermont,05261,3000.0,
